LOCATION_GID,LOCATION_XID,LOCATION_NAME,CITY,PROVINCE,PROVINCE_CODE,POSTAL_CODE,COUNTRY_CODE3_GID,ZONE1,ZONE2,ZONE3,TIME_ZONE_GID,LAT,LON
LFL/TMS/PHL.GSK1200043902,GSK1200043902,Sanford Marketing Corp Cartimar,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.55066,120.9966
LFL/TMS/PHL.GSK1100290528,GSK1100290528,SNACK EXCHANGE METROMAINSTRASIACORP,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.53713,120.98197
LFL/TMS/PHL.GSK1200044047,GSK1200044047,Puregold Price Club Libertad,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.54754,120.99887
LFL/TMS/PHL.GSK1200044163,GSK1200044163,SNACK EXCHANGE METROMAINSTRASIACORP,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.53713,120.98197
LFL/TMS/PHL.GSK1100290449,GSK1100290449,"BOOSTERFOODS, INC.",PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.62061,121.08253
LFL/TMS/PHL.GSK1100290477,GSK1100290477,Centro Asia Distribution Inc,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.61171,121.09522
LFL/TMS/PHL.GSK1100290500,GSK1100290500,ROBINSONS CONVENIENCE STORE INC,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.58003,121.07892
LFL/TMS/PHL.GSK1100290507,GSK1100290507,SUPER 8 RETAIL SYSTEMS INC,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.54889,121.08931
LFL/TMS/PHL.GSK1200043768,GSK1200043768,ROBINSONS DEP STORE   CAGAYAN,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200043769,GSK1200043769,ROBINSONS DEP STORE   TACLOBAN,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200043770,GSK1200043770,ROBINSONS DEP STORE   ANGELES,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47123,121.04008
LFL/TMS/PHL.GSK1200043771,GSK1200043771,ROBINSONS DEP STORE   PLARIDEL,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200043772,GSK1200043772,ROBINSONS DEP STORE   GAPAN,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200043773,GSK1200043773,ROBINSONS DEP STORE   MAKATI,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200043998,GSK1200043998,Puregold Taguig,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.52976,121.06957
LFL/TMS/PHL.GSK1200043952,GSK1200043952,ROBINSONS DEP STORE   DUMAGUETE,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200044024,GSK1200044024,ROBINSONS DEP STORE  CALASIAO PANG,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200044023,GSK1200044023,Robinsons Dep Store DC Taguig,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47123,121.04008
LFL/TMS/PHL.GSK1200044042,GSK1200044042,ROBINSONS DEP STORE   PALAWAN,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200044061,GSK1200044061,Puregold Price Club Taguig,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.52976,121.06957
LFL/TMS/PHL.GSK1200044065,GSK1200044065,ROBINSONS DEP STORE  GENERAL SANTOS,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200044066,GSK1200044066,ROBINSONS DEP STORE   MAGNOLIA,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200044137,GSK1200044137,Sanford Mktg Corp SMC Acacia East,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.53033,121.06051
LFL/TMS/PHL.GSK1200044125,GSK1200044125,RustansSupercntrInc WellcomeStamfrd,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.53499,121.04812
LFL/TMS/PHL.GSK1200044134,GSK1200044134,Supervalue Inc SVI Aura Premier,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.54566,121.0535
LFL/TMS/PHL.GSK1200044210,GSK1200044210,Puregold Price Club FTI Taguig,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.50578,121.05176
LFL/TMS/PHL.GSK1200044226,GSK1200044226,ROBINSONS DEP STORE   BUTUAN,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.47613,121.05277
LFL/TMS/PHL.GSK1200044086,GSK1200044086,Robinsons Conveniene Store Inc Cebu,MANDAUE,CEBU,PH-CEB,6014,PHL,LFCEB01,PH-CEB,MANDAUE,Asia/Manila,10.34005,123.93949
LFL/TMS/PHL.GSK1200044201,GSK1200044201,Philippine Seven CDI Mguikay Mandaue,MANDAUE,CEBU,PH-CEB,9000,PHL,LFCEB01,PH-CEB,MANDAUE,Asia/Manila,10.34648,123.9452
LFL/TMS/PHL.GSK1200043920,GSK1200043920,Sanford Marketing Corp- DC Ceb,CEBU CITY,CEBU,PH-CEB,9000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31477,123.92457
LFL/TMS/PHL.GSK1200044081,GSK1200044081,Puregold Extra Osmena Highway,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.57246,120.99925
LFL/TMS/PHL.GSK1200044109,GSK1200044109,Puregold Extra Parang Marikina,MARIKINA,NCR,PH-RIZ,1800,PHL,LFRIZ01,PH-RIZ-1,MARIKINA,Asia/Manila,14.65881,121.11337
LFL/TMS/PHL.GSK1200043875,GSK1200043875,South Star Drug Inc  Masbate 1,MASBATE CITY,MASBATE,PH-MAS,5400,PHL,LFREG05,PH-MAS,MASBATE CITY,Asia/Manila,12.36876,123.62439
LFL/TMS/PHL.GSK1200043876,GSK1200043876,South Star Drug Inc  Masbate 2,MASBATE CITY,MASBATE,PH-MAS,5400,PHL,LFREG05,PH-MAS,MASBATE CITY,Asia/Manila,12.36876,123.62439
LFL/TMS/PHL.GSK1200043880,GSK1200043880,South Star Drug Inc  Mindoro 1,SAN JOSE,OCCIDENTAL MINDORO,PH-MDC,5100,PHL,LFREG4B,PH-MDC,SAN JOSE,Asia/Manila,13.11396,121.08678
LFL/TMS/PHL.GSK1200043877,GSK1200043877,South Star Drug Inc  Masbate 3,MASBATE CITY,MASBATE,PH-MAS,5400,PHL,LFREG05,PH-MAS,MASBATE CITY,Asia/Manila,12.36876,123.62439
LFL/TMS/PHL.GSK1200043881,GSK1200043881,South Star Drug Inc  Mindoro 2,SAN JOSE,OCCIDENTAL MINDORO,PH-MDC,5100,PHL,LFREG4B,PH-MDC,SAN JOSE,Asia/Manila,13.11396,121.08678
LFL/TMS/PHL.GSK1200044111,GSK1200044111,Sanford Marketing Corp SMCo Talisay,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,6100,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.73881,122.96764
LFL/TMS/PHL.GSK1200044113,GSK1200044113,Super Shopping Cadiz Negros Occ,CADIZ CITY,NEGROS OCCIDENTAL,PH-NEC,9000,PHL,LFNEC01,PH-NEC,CADIZ CITY,Asia/Manila,10.95253,123.30828
LFL/TMS/PHL.GSK1200043646,GSK1200043646,Sanford Marketing Corp-  Liber,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,6100,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.65988,122.94831
LFL/TMS/PHL.GSK1200043687,GSK1200043687,"Supervalue, Inc.- Bacolod",BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,9000,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.67016,122.9435
LFL/TMS/PHL.GSK1200043822,GSK1200043822,Robinsons Smkt Bacolod Triangle,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,6100,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.64365,122.96758
LFL/TMS/PHL.GSK1200044200,GSK1200044200,Puregold Price Club Bacolod,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,6100,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.68654,122.9523
LFL/TMS/PHL.GSK1200044185,GSK1200044185,Snack Exchange MinstremBusInc Bacld,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,6100,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.64365,122.96758
LFL/TMS/PHL.GSK1200043889,GSK1200043889,Sanford Marketing Corp. - Baco,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,6100,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.66614,123.03252
LFL/TMS/PHL.GSK1200059451,GSK1200059451,Puregold Mansilingan Bacolod,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,6100,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.64074,122.96922
LFL/TMS/PHL.GSK1200059913,GSK1200059913,Puregold Sinigcang Bacolod,BACOLOD CITY,NEGROS OCCIDENTAL,PH-NEC,9000,PHL,LFNEC01,PH-NEC,BACOLOD CITY,Asia/Manila,10.65513,122.93931
LFL/TMS/PHL.GSK1200043883,GSK1200043883,South Star Drug Inc  Samar 2,CATARMAN,NORTHERN SAMAR,PH-NSA,6405,PHL,LFNSA01,PH-NSA,CATARMAN,Asia/Manila,12.42708,124.72401
LFL/TMS/PHL.GSK1200043599,GSK1200043599,PIPRIME CORPORATION OZAMIS,BUTUAN,AGUSAN DEL NORTE,PH-AGN,8600,PHL,LFAGN01,PH-AGN,BUTUAN,Asia/Manila,8.96129,125.50811
LFL/TMS/PHL.GSK1200061753,GSK1200061753,Rose Pharmacy Inc Rizal Ozamis,OZAMIZ,MISAMIS OCCIDENTAL,PH-MSC,7200,PHL,LFMSC01,PH-MSC,OZAMIZ,Asia/Manila,8.14424,123.84408
LFL/TMS/PHL.GSK1200043891,GSK1200043891,PUREGOLD EXTRA APALIT,APALIT,PAMPANGA,PH-PAM,2016,PHL,LFREG03,PH-PAM,APALIT,Asia/Manila,14.94636,120.7589
LFL/TMS/PHL.GSK1200044630,GSK1200044630,LF PHILIPPINES INC.,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.598,121.08823
LFL/TMS/PHL.GSK1200044064,GSK1200044064,Puregold Junior Parco Pasig,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.55767,121.0762
LFL/TMS/PHL.GSK1200044090,GSK1200044090,Puregold Price Club Puerto Princesa,PUERTO PRINCESA,PALAWAN,PH-PLW,5300,PHL,LFREG4B,PH-PLW,PUERTO PRINCESA,Asia/Manila,9.95623,118.79318
LFL/TMS/PHL.GSK1200043923,GSK1200043923,PUREGOLD  EXTRA  A  BONIFACIO,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.6576,120.99805
LFL/TMS/PHL.GSK1200043953,GSK1200043953,Puregold Extra Tiaong,TIAONG,QUEZON,PH-QUE,4325,PHL,LFREG4A,PH-QUE,TIAONG,Asia/Manila,13.9642,121.3212
LFL/TMS/PHL.GSK1200043986,GSK1200043986,PUREGOLD EXTRA COGEO,ANTIPOLO,RIZAL,PH-RIZ,1870,PHL,LFRIZ01,PH-RIZ-2,ANTIPOLO,Asia/Manila,14.62085,121.16986
LFL/TMS/PHL.GSK1200044102,GSK1200044102,PUREGOLD EXTRA TANDANG SORA,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.67852,121.02718
LFL/TMS/PHL.GSK1200043987,GSK1200043987,Puregold Extra Brookside,CAINTA,RIZAL,PH-RIZ,1900,PHL,LFRIZ01,PH-RIZ-2,CAINTA,Asia/Manila,14.58756,121.11778
LFL/TMS/PHL.GSK1200043882,GSK1200043882,South Star Drug Inc  Samar 1,CATBALOGAN,SAMAR,PH-WSA,6800,PHL,LFWSA01,PH-WSA,CATBALOGAN,Asia/Manila,12.24347,125.04375
LFL/TMS/PHL.GSK1200044115,GSK1200044115,Puregold Junior   San Pablo,SAN PABLO CITY,LAGUNA,PH-LAG,4000,PHL,LFREG4A,PH-LAG,SAN PABLO CITY,Asia/Manila,14.83569,120.73275
LFL/TMS/PHL.GSK1200044059,GSK1200044059,SuperRetailVIII Parco Smkt Taytay,TAYTAY,RIZAL,PH-RIZ,1920,PHL,LFRIZ01,PH-RIZ-2,TAYTAY,Asia/Manila,14.56311,121.13367
LFL/TMS/PHL.GSK1200049035,GSK1200049035,Sanford Silay Bacolod,SILAY,NEGROS OCCIDENTAL,PH-NEC,6116,PHL,LFNEC01,PH-NEC,SILAY,Asia/Manila,10.80073,122.97665
LFL/TMS/PHL.GSK1200044046,GSK1200044046,Supervalue Inc. - Gensan,GENERAL SANTOS,SOUTH COTABATO,PH-SCO,9000,PHL,LFSCO01,PH-SCO,GENERAL SANTOS,Asia/Manila,6.11557,125.17987
LFL/TMS/PHL.GSK1200044851,GSK1200044851,SANFORD MARKETING CORP- TACLOBAN,TACLOBAN,LEYTE,PH-LEY,9000,PHL,LFLEY01,PH-LEY,TACLOBAN,Asia/Manila,11.24725,125.00117
LFL/TMS/PHL.GSK1200044101,GSK1200044101,Puregold Extra Taguig,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.50925,121.06656
LFL/TMS/PHL.GSK1200061792,GSK1200061792,Rose Pharmacy Inc Calbayog,CALBAYOG,SAMAR,PH-WSA,6710,PHL,LFWSA01,PH-WSA,CALBAYOG,Asia/Manila,12.06698,124.59875
LFL/TMS/PHL.GSK1200044211,GSK1200044211,Puregold Price Club Butuan City,BUTUAN,AGUSAN DEL NORTE,PH-AGN,8600,PHL,LFAGN01,PH-AGN,BUTUAN,Asia/Manila,8.94809,125.54055
LFL/TMS/PHL.GSK1200061807,GSK1200061807,Rose Pharmacy Inc Curato,BUTUAN,AGUSAN DEL NORTE,PH-AGN,8600,PHL,LFAGN01,PH-AGN,BUTUAN,Asia/Manila,8.94809,125.54055
LFL/TMS/PHL.GSK1200043598,GSK1200043598,PIPRIME CORPORATION BUTUAN,BUTUAN,AGUSAN DEL NORTE,PH-AGN,9000,PHL,LFAGN01,PH-AGN,BUTUAN,Asia/Manila,8.96913,125.50451
LFL/TMS/PHL.GSK1200044063,GSK1200044063,PUREGOLD JUNIOR PARCO MEYCAUAYAN,MEYCAUAYAN,BULACAN,PH-BUL,3020,PHL,LFREG03,PH-BUL,MEYCAUAYAN,Asia/Manila,14.72609,120.96055
LFL/TMS/PHL.GSK1200061791,GSK1200061791,Rose Pharmacy Inc Valencia,VALENCIA CITY,BUKIDNON,PH-BUK,8709,PHL,LFBUK01,PH-BUK,VALENCIA CITY,Asia/Manila,7.90366,125.09089
LFL/TMS/PHL.GSK1200044631,GSK1200044631,|HIZON LABORATORIES INC.|||,ANTIPOLO,RIZAL,PH-RIZ,1870,PHL,LFRIZ01,PH-RIZ-2,ANTIPOLO,Asia/Manila,14.60429,121.17735
LFL/TMS/PHL.GSK1200043597,GSK1200043597,PIPRIME CORPORATION CDO,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.47214,124.64634
LFL/TMS/PHL.GSK1200043684,GSK1200043684,"Supervalue,  Inc.- Cdo",CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.45603,124.62332
LFL/TMS/PHL.GSK- 1073543,GSK- 1073543,"GLAXOSMITHKLINE PHILIPPINES, INC",MAKATI,NCR,PH-00,1200,PHL,LFNCR01,PH-00-2,MAKATI,Asia/Manila,14.53935,121.01909
LFL/TMS/PHL.GSK1200043926,GSK1200043926,Sanford Marketing Corp? CDO Kairo,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.48245,124.65792
LFL/TMS/PHL.GSK1200043894,GSK1200043894,Sanford Mktg Corp - Agora CDO,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.48999,124.63905
LFL/TMS/PHL.GSK1200043938,GSK1200043938,Sanford Mktg Corp Savmore Kauswagan,KAUSWAGAN,LANAO DEL NORTE,PH-LAN,9202,PHL,LFLAN01,PH-LAN,KAUSWAGAN,Asia/Manila,8.48967,124.63881
LFL/TMS/PHL.GSK1200044135,GSK1200044135,Rustan's Supercenter-Centrio CDO,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.48541,124.65171
LFL/TMS/PHL.GSK1200044183,GSK1200044183,Rustan's Supercenter-Wellcome CDO,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9200,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.42369,124.60682
LFL/TMS/PHL.GSK1200044216,GSK1200044216,Shopwise- CDO,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.48166,124.65795
LFL/TMS/PHL.GSK1200044240,GSK1200044240,Puregold Price Club? CagayandeORO,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9200,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.48343,124.65841
LFL/TMS/PHL.GSK1200061868,GSK1200061868,Rose Pharmacy Inc Guillermo CD,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.45096,124.63164
LFL/TMS/PHL.GSK1200061810,GSK1200061810,Rose Pharmacy Inc Gusa,CAGAYAN DE ORO,MISAMIS ORIENTAL,PH-MSR,9000,PHL,LFMSR01,PH-MSR,CAGAYAN DE ORO,Asia/Manila,8.45096,124.63164
LFL/TMS/PHL.GSK1200044106,GSK1200044106,PUREGOLD EXTRA TUGUEGARAO CAGAYAN,TUGUEGARAO,CAGAYAN,PH-CAG,3500,PHL,LFREG02,PH-CAG,TUGUEGARAO,Asia/Manila,17.61511,121.7273
LFL/TMS/PHL.GSK1200043601,GSK1200043601,SYL Hermanos T C Inc Roxas,ROXAS,ISABELA,PH-ISA,5800,PHL,LFCAP01,PH-CAP,ROXAS,Asia/Manila,11.55249,122.73868
LFL/TMS/PHL.GSK1200043941,GSK1200043941,Puregold  Extra   Canlubang,CALAMBA CITY,LAGUNA,PH-LAG,4027,PHL,LFREG4A,PH-LAG,CALAMBA CITY,Asia/Manila,14.20736,121.09834
LFL/TMS/PHL.GSK1200043878,GSK1200043878,South Star Drug Inc  Virac 1,VIRAC,CATANDUANES,PH-CAT,4800,PHL,LFREG05,PH-CAT,VIRAC,Asia/Manila,13.58555,124.20615
LFL/TMS/PHL.GSK1200043879,GSK1200043879,South Star Drug Inc  Virac 2,VIRAC,CATANDUANES,PH-CAT,4800,PHL,LFREG05,PH-CAT,VIRAC,Asia/Manila,13.58555,124.20615
LFL/TMS/PHL.GSK1200061788,GSK1200061788,Rose Pharmacy Inc Catbalogan,CATBALOGAN,SAMAR,PH-WSA,6700,PHL,LFWSA01,PH-WSA,CATBALOGAN,Asia/Manila,11.82233,124.83973
LFL/TMS/PHL.GSK1200043649,GSK1200043649,Sanford Mktg Corp Elizabeth Mall,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31465,123.87855
LFL/TMS/PHL.GSK1200043682,GSK1200043682,Supervalue  Inc   North Reclamation,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31465,123.87855
LFL/TMS/PHL.GSK1200043854,GSK1200043854,Rustan's Supercenter-Ayala Cen,CEBU CITY,CEBU,PH-CEB,9000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31767,123.90368
LFL/TMS/PHL.GSK1200043855,GSK1200043855,Rustan's Supercenter-Cebu Bana,CEBU CITY,CEBU,PH-CEB,9202,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.25909,123.8232
LFL/TMS/PHL.GSK1200043957,GSK1200043957,SUPER SHOPPING MARKET - CEBU JMALL,MANDAUE,CEBU,PH-CEB,6014,PHL,LFCEB01,PH-CEB,MANDAUE,Asia/Manila,10.33537,123.93413
LFL/TMS/PHL.GSK1200043935,GSK1200043935,Super Shopping Market - Mandaue city,MANDAUE,CEBU,PH-CEB,9000,PHL,LFCEB01,PH-CEB,MANDAUE,Asia/Manila,10.33565,123.93398
LFL/TMS/PHL.GSK1200043982,GSK1200043982,Rustan's Supercenter-Basak,CEBU CITY,CEBU,PH-CEB,9202,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.28909,123.87105
LFL/TMS/PHL.GSK1200044050,GSK1200044050,Mercury Drug Corp Mandaue,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31465,123.87855
LFL/TMS/PHL.GSK1200044051,GSK1200044051,Mercury Drug Corp LapuLapudelaCerna,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31465,123.87855
LFL/TMS/PHL.GSK1200044171,GSK1200044171,Snack Exchange MultiStresCorpSMCebu,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31465,123.87855
LFL/TMS/PHL.GSK1200044850,GSK1200044850,Sanford Marketing Corp CarCar Cebu,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31465,123.87855
LFL/TMS/PHL.GSK1200044860,GSK1200044860,RUSTAN'S SUPERCENTER-TALISAY,TALISAY CITY,CEBU,PH-CEB,4220,PHL,LFCEB01,PH-CEB,TALISAY CITY,Asia/Manila,10.25929,123.8232
LFL/TMS/PHL.GSK1200044861,GSK1200044861,Rustan's Supercenter-Mandaue,MANDAUE,CEBU,PH-CEB,9202,PHL,LFCEB01,PH-CEB,MANDAUE,Asia/Manila,10.3419,123.91939
LFL/TMS/PHL.GSK1200047987,GSK1200047987,Sanford Naga City Cebu,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.31465,123.87855
LFL/TMS/PHL.GSK1200046882,GSK1200046882,Sanford Consolacion Cebu,CONSOLACION,CEBU,PH-CEB,6001,PHL,LFCEB01,PH-CEB,CONSOLACION,Asia/Manila,10.43452,123.93942
LFL/TMS/PHL.GSK1200060344,GSK1200060344,Puregold Cotabato,COTABATO CITY,MAGUINDANAO,PH-MAG,9202,PHL,LFCOT01,PH-MAG,COTABATO CITY,Asia/Manila,7.22195,124.24899
LFL/TMS/PHL.GSK1200061806,GSK1200061806,Rose Pharmacy Inc Guadalupe,CEBU CITY,CEBU,PH-CEB,6000,PHL,LFCEB01,PH-CEB,CEBU CITY,Asia/Manila,10.3191,123.88633
LFL/TMS/PHL.GSK1200061794,GSK1200061794,Rose Pharmacy Inc Don Rufino,COTABATO CITY,MAGUINDANAO,PH-MAG,9600,PHL,LFCOT01,PH-MAG,COTABATO CITY,Asia/Manila,7.20404,124.23223
LFL/TMS/PHL.GSK1200044053,GSK1200044053,Supervalue Inc. - SM Lanang Premier,DAVAO CITY,DAVAO DEL SUR,PH-DAS,9000,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.09874,125.63115
LFL/TMS/PHL.GSK1200044020,GSK1200044020,Sanford Marketing Corp - SMC Davao,DAVAO CITY,DAVAO DEL SUR,PH-DAS,9000,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.06068,125.55886
LFL/TMS/PHL.GSK1200043685,GSK1200043685,Supervalue Inc. - Davao,DAVAO CITY,DAVAO DEL SUR,PH-DAS,9000,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.05006,125.58751
LFL/TMS/PHL.GSK1200044140,GSK1200044140,PuregoldPriceClub Tagum DvaoDelNrte,TAGUM,DAVAO DEL NORTE,PH-DAV,8100,PHL,LFDAV01,PH-DAV,TAGUM,Asia/Manila,7.19494,125.43039
LFL/TMS/PHL.GSK1200059970,GSK1200059970,Puregold New Tagum Davao,TAGUM,DAVAO DEL NORTE,PH-DAV,8100,PHL,LFDAV01,PH-DAV,TAGUM,Asia/Manila,7.19494,125.43039
LFL/TMS/PHL.GSK1200044193,GSK1200044193,Snack Exchange MndanaoShopDstintion,DAVAO CITY,DAVAO DEL SUR,PH-DAS,8000,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.19494,125.43039
LFL/TMS/PHL.GSK1200044118,GSK1200044118,Sanford Marketing Corp - Bajada,DAVAO CITY,DAVAO DEL SUR,PH-DAS,9202,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.09927,125.62491
LFL/TMS/PHL.GSK1200044071,GSK1200044071,Supervalue Inc  SVI DC Davao,DAVAO CITY,DAVAO DEL SUR,PH-DAS,8000,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.19494,125.43039
LFL/TMS/PHL.GSK1200044207,GSK1200044207,Puregold Price Club Lanang Davao,DAVAO CITY,DAVAO DEL SUR,PH-DAS,9202,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.11432,125.65311
LFL/TMS/PHL.GSK1200061790,GSK1200061790,Rose Pharmacy Inc Bajada,DAVAO CITY,DAVAO DEL SUR,PH-DAS,8000,PHL,LFDAS01,PH-DAS,DAVAO CITY,Asia/Manila,7.19494,125.43039
